"symbol","model","eval_set","rmse","rsq","last_refreshed"
"BADGER","lm","test",1.69078455343508,0.6155452518468,"2022-03-07 02:01:21"
"BADGER","nnet","holdout",1.40445446225413,0.42094516672512,"2022-03-07 02:01:21"
"BADGER","nnet","test",3.56979224799257,0.216043050501385,"2022-03-07 02:01:21"
"BADGER","pcr","holdout",1.15717826559731,0.675702639248158,"2022-03-07 02:01:21"
"BADGER","pcr","test",1.67668190170523,0.47805611465954,"2022-03-07 02:01:21"
"BADGER","rf","holdout",1.50993560618481,0.408660515732396,"2022-03-07 02:01:21"
"BADGER","rf","test",2.9223103070288,0.100540103199486,"2022-03-07 02:01:21"
"BADGER","xgb","holdout",2.30455939527458,0.0000618467940389583,"2022-03-07 02:01:21"
"BADGER","xgb","test",3.2601777970628,0.0353900898005097,"2022-03-07 02:01:21"
"BAKE","lm","holdout",1.17673424006299,0.0683630583598591,"2022-03-07 02:01:21"
"BAKE","lm","test",1.05422424626517,0.531115992958965,"2022-03-07 02:01:21"
"BAKE","nnet","holdout",1.23411906086445,0.170178955090094,"2022-03-07 02:01:21"
"BAKE","nnet","test",3.74768896602942,0.150017920687537,"2022-03-07 02:01:21"
"BAKE","pcr","holdout",0.765739856544915,0.511222213522023,"2022-03-07 02:01:21"
"BAKE","pcr","test",1.82808751848002,0.184417660366831,"2022-03-07 02:01:21"
"BAKE","rf","holdout",4.60156190053431,0.0201323524480591,"2022-03-07 02:01:21"
"BAKE","rf","test",2.43413809757125,0.116570348880676,"2022-03-07 02:01:21"
"BAKE","xgb","holdout",3.21598503335818,0.0656392214635333,"2022-03-07 02:01:21"
"BAKE","xgb","test",2.51917765569764,0.0622337869964465,"2022-03-07 02:01:21"
"BAL","lm","holdout",1.05792548559347,0.0125148327785751,"2022-03-07 02:01:21"
"BAL","lm","test",5.25099712792343,0.262863204999989,"2022-03-07 02:01:21"
"BAL","nnet","holdout",2.00012089617629,0.213387020600326,"2022-03-07 02:01:21"
"BAL","nnet","test",3.06408292197191,0.152226825800815,"2022-03-07 02:01:21"
"BAL","pcr","holdout",1.18411045553757,0.141629132045232,"2022-03-07 02:01:21"
"BAL","pcr","test",1.3727205826331,0.291302113318745,"2022-03-07 02:01:21"
"BAL","rf","holdout",1.2627785108327,0.226532339054839,"2022-03-07 02:01:21"
"BAL","rf","test",2.33185200795429,0.112194153652868,"2022-03-07 02:01:21"
"BAL","xgb","holdout",3.17349184324641,0.25737088966002,"2022-03-07 02:01:21"
